sample_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,target_name,target,ndvi_norm,height_norm,date_sin,date_cos,date_sin2,date_cos2,state_id,species_id,ndvi_height_interaction,seasonal_ndvi
ID1989506559__Dry_Dead_g,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,Dry_Dead_g,8.1077,0.8524590163934427,-0.10688486514030307,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.09111496700484853,0.0982822049347149
ID1989506559__Dry_Green_g,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,Dry_Green_g,28.377,0.8524590163934427,-0.10688486514030307,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.09111496700484853,0.0982822049347149
ID1989506559__Dry_Total_g,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,Dry_Total_g,51.6867,0.8524590163934427,-0.10688486514030307,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.09111496700484853,0.0982822049347149
ID1989506559__GDM_g,train/ID1989506559.jpg,2015/11/10,Tas,Ryegrass_Clover,0.8,4.3333,GDM_g,43.579,0.8524590163934427,-0.10688486514030307,-0.7694148268839381,0.6387494220515268,-0.982926551979982,-0.18399835165768097,1,11,-0.09111496700484853,0.0982822049347149
ID1993907137__Dry_Clover_g,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,Dry_Clover_g,0.1834,0.360655737704918,-0.5219895298626281,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,1,10,-0.18825851896684948,0.3053457950124058
ID1993907137__Dry_Dead_g,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,Dry_Dead_g,12.8356,0.360655737704918,-0.5219895298626281,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,1,10,-0.18825851896684948,0.3053457950124058
ID1993907137__Dry_Green_g,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,Dry_Green_g,15.9528,0.360655737704918,-0.5219895298626281,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,1,10,-0.18825851896684948,0.3053457950124058
ID1993907137__Dry_Total_g,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,Dry_Total_g,28.9718,0.360655737704918,-0.5219895298626281,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,1,10,-0.18825851896684948,0.3053457950124058
ID1993907137__GDM_g,train/ID1993907137.jpg,2015/5/18,Tas,Ryegrass,0.5,3.0,GDM_g,16.1362,0.360655737704918,-0.5219895298626281,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,1,10,-0.18825851896684948,0.3053457950124058
ID1997244125__Dry_Clover_g,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,Dry_Clover_g,0.0,0.19672131147540983,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,-0.10268646489100881,0.10765935244103599
ID1997244125__Dry_Dead_g,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,Dry_Dead_g,46.0672,0.19672131147540983,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,-0.10268646489100881,0.10765935244103599
ID1997244125__Dry_Green_g,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,Dry_Green_g,4.1536,0.19672131147540983,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,-0.10268646489100881,0.10765935244103599
ID1997244125__Dry_Total_g,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,Dry_Total_g,50.2208,0.19672131147540983,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,-0.10268646489100881,0.10765935244103599
ID1997244125__GDM_g,train/ID1997244125.jpg,2015/6/26,Tas,Ryegrass_Clover,0.4,3.0,GDM_g,4.1536,0.19672131147540983,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,-0.10268646489100881,0.10765935244103599
ID2002797732__Dry_Clover_g,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,Dry_Clover_g,0.55,0.6229508196721312,-0.97390344798196,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.6066939512018767,0.3141562777194276
ID2002797732__Dry_Dead_g,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,Dry_Dead_g,3.3,0.6229508196721312,-0.97390344798196,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.6066939512018767,0.3141562777194276
ID2002797732__Dry_Green_g,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,Dry_Green_g,9.35,0.6229508196721312,-0.97390344798196,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.6066939512018767,0.3141562777194276
ID2002797732__Dry_Total_g,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,Dry_Total_g,13.2,0.6229508196721312,-0.97390344798196,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.6066939512018767,0.3141562777194276
ID2002797732__GDM_g,train/ID2002797732.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,2.0,GDM_g,9.9,0.6229508196721312,-0.97390344798196,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,2,7,-0.6066939512018767,0.3141562777194276
ID2003438517__Dry_Clover_g,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,Dry_Clover_g,5.2,0.7540983606557377,-0.1975743290143947,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,2,11,-0.14899047761741238,0.3738039192059045
ID2003438517__Dry_Dead_g,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,Dry_Dead_g,2.08,0.7540983606557377,-0.1975743290143947,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,2,11,-0.14899047761741238,0.3738039192059045
ID2003438517__Dry_Green_g,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,Dry_Green_g,13.52,0.7540983606557377,-0.1975743290143947,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,2,11,-0.14899047761741238,0.3738039192059045
ID2003438517__Dry_Total_g,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,Dry_Total_g,20.8,0.7540983606557377,-0.1975743290143947,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,2,11,-0.14899047761741238,0.3738039192059045
ID2003438517__GDM_g,train/ID2003438517.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,4.0,GDM_g,18.72,0.7540983606557377,-0.1975743290143947,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,2,11,-0.14899047761741238,0.3738039192059045
ID2006686196__Dry_Clover_g,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,Dry_Clover_g,0.0,0.29508196721311475,0.7692945011467538,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,2,8,0.22700493476461586,0.003821244318823189
ID2006686196__Dry_Dead_g,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,Dry_Dead_g,38.8581,0.29508196721311475,0.7692945011467538,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,2,8,0.22700493476461586,0.003821244318823189
ID2006686196__Dry_Green_g,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,Dry_Green_g,28.0419,0.29508196721311475,0.7692945011467538,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,2,8,0.22700493476461586,0.003821244318823189
ID2006686196__Dry_Total_g,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,Dry_Total_g,66.9,0.29508196721311475,0.7692945011467538,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,2,8,0.22700493476461586,0.003821244318823189
ID2006686196__GDM_g,train/ID2006686196.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,GDM_g,28.0419,0.29508196721311475,0.7692945011467538,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,2,8,0.22700493476461586,0.003821244318823189
ID2010625680__Dry_Clover_g,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,Dry_Clover_g,37.5911,0.7704918032786885,-0.5219895298626281,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.40218865415645116,0.3422297267645931
ID2010625680__Dry_Dead_g,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,Dry_Dead_g,0.0,0.7704918032786885,-0.5219895298626281,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.40218865415645116,0.3422297267645931
ID2010625680__Dry_Green_g,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,Dry_Green_g,5.0589,0.7704918032786885,-0.5219895298626281,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.40218865415645116,0.3422297267645931
ID2010625680__Dry_Total_g,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,Dry_Total_g,42.65,0.7704918032786885,-0.5219895298626281,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.40218865415645116,0.3422297267645931
ID2010625680__GDM_g,train/ID2010625680.jpg,2015/7/8,WA,Clover,0.75,3.0,GDM_g,42.65,0.7704918032786885,-0.5219895298626281,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,3,0,-0.40218865415645116,0.3422297267645931
ID2014192906__Dry_Clover_g,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,Dry_Clover_g,0.5,0.5737704918032787,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.29950218926544236,0.3140064446196883
ID2014192906__Dry_Dead_g,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,Dry_Dead_g,7.0,0.5737704918032787,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.29950218926544236,0.3140064446196883
ID2014192906__Dry_Green_g,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,Dry_Green_g,3.0,0.5737704918032787,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.29950218926544236,0.3140064446196883
ID2014192906__Dry_Total_g,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,Dry_Total_g,10.1912,0.5737704918032787,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.29950218926544236,0.3140064446196883
ID2014192906__GDM_g,train/ID2014192906.jpg,2015/6/26,Vic,Ryegrass,0.63,3.0,GDM_g,3.5,0.5737704918032787,-0.5219895298626281,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.29950218926544236,0.3140064446196883
ID2030696575__Dry_Clover_g,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,Dry_Clover_g,2.1,0.04918032786885241,-1.560484214056687,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,1,0,-0.07674512528147634,0.005402561039243207
ID2030696575__Dry_Dead_g,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,Dry_Dead_g,2.6,0.04918032786885241,-1.560484214056687,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,1,0,-0.07674512528147634,0.005402561039243207
ID2030696575__Dry_Green_g,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,Dry_Green_g,1.6,0.04918032786885241,-1.560484214056687,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,1,0,-0.07674512528147634,0.005402561039243207
ID2030696575__Dry_Total_g,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,Dry_Total_g,6.3,0.04918032786885241,-1.560484214056687,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,1,0,-0.07674512528147634,0.005402561039243207
ID2030696575__GDM_g,train/ID2030696575.jpg,2015/11/9,Tas,Clover,0.31,1.1667,GDM_g,3.7,0.04918032786885241,-1.560484214056687,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,1,0,-0.07674512528147634,0.005402561039243207
ID2037861084__Dry_Clover_g,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,Dry_Clover_g,0.0,0.8032786885245902,-0.2556037248352443,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,2,7,-0.20532102486765524,0.4120090456649961
ID2037861084__Dry_Dead_g,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,Dry_Dead_g,12.2169,0.8032786885245902,-0.2556037248352443,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,2,7,-0.20532102486765524,0.4120090456649961
ID2037861084__Dry_Green_g,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,Dry_Green_g,28.6831,0.8032786885245902,-0.2556037248352443,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,2,7,-0.20532102486765524,0.4120090456649961
ID2037861084__Dry_Total_g,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,Dry_Total_g,40.9,0.8032786885245902,-0.2556037248352443,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,2,7,-0.20532102486765524,0.4120090456649961
ID2037861084__GDM_g,train/ID2037861084.jpg,2015/6/30,Vic,Phalaris_Clover,0.77,3.8,GDM_g,28.6831,0.8032786885245902,-0.2556037248352443,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,2,7,-0.20532102486765524,0.4120090456649961
ID2048645043__Dry_Clover_g,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,Dry_Clover_g,4.186,0.7868852459016393,-0.1975743290143947,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.15546832447034337,0.43063740976414394
ID2048645043__Dry_Dead_g,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,Dry_Dead_g,11.5116,0.7868852459016393,-0.1975743290143947,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.15546832447034337,0.43063740976414394
ID2048645043__Dry_Green_g,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,Dry_Green_g,10.4651,0.7868852459016393,-0.1975743290143947,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.15546832447034337,0.43063740976414394
ID2048645043__Dry_Total_g,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,Dry_Total_g,26.1628,0.7868852459016393,-0.1975743290143947,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.15546832447034337,0.43063740976414394
ID2048645043__GDM_g,train/ID2048645043.jpg,2015/6/26,Vic,Ryegrass,0.76,4.0,GDM_g,14.6512,0.7868852459016393,-0.1975743290143947,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,2,10,-0.15546832447034337,0.43063740976414394
ID2052442675__Dry_Clover_g,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,Dry_Clover_g,0.0,0.24590163934426224,-0.97390344798196,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,-0.2394844544217934,0.2066524683783216
ID2052442675__Dry_Dead_g,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,Dry_Dead_g,2.7,0.24590163934426224,-0.97390344798196,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,-0.2394844544217934,0.2066524683783216
ID2052442675__Dry_Green_g,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,Dry_Green_g,14.5,0.24590163934426224,-0.97390344798196,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,-0.2394844544217934,0.2066524683783216
ID2052442675__Dry_Total_g,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,Dry_Total_g,17.2,0.24590163934426224,-0.97390344798196,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,-0.2394844544217934,0.2066524683783216
ID2052442675__GDM_g,train/ID2052442675.jpg,2015/5/19,Tas,Ryegrass_Clover,0.43,2.0,GDM_g,14.5,0.24590163934426224,-0.97390344798196,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,1,11,-0.2394844544217934,0.2066524683783216
ID2052993274__Dry_Clover_g,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,Dry_Clover_g,0.0,0.6229508196721312,2.190265978077726,0.811539059007361,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0,5,1.3644279863435016,0.5642498708383584
ID2052993274__Dry_Dead_g,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,Dry_Dead_g,1.7764,0.6229508196721312,2.190265978077726,0.811539059007361,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0,5,1.3644279863435016,0.5642498708383584
ID2052993274__Dry_Green_g,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,Dry_Green_g,103.6236,0.6229508196721312,2.190265978077726,0.811539059007361,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0,5,1.3644279863435016,0.5642498708383584
ID2052993274__Dry_Total_g,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,Dry_Total_g,105.4,0.6229508196721312,2.190265978077726,0.811539059007361,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0,5,1.3644279863435016,0.5642498708383584
ID2052993274__GDM_g,train/ID2052993274.jpg,2015/2/24,NSW,Phalaris,0.66,32.0,GDM_g,103.6236,0.6229508196721312,2.190265978077726,0.811539059007361,0.5842981736283684,0.9483615800121715,-0.3171912885891061,0,5,1.3644279863435016,0.5642498708383584
ID2053315094__Dry_Clover_g,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,Dry_Clover_g,0.0,0.47540983606557363,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.50306616061981,0.4329739348013934
ID2053315094__Dry_Dead_g,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,Dry_Dead_g,17.8111,0.47540983606557363,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.50306616061981,0.4329739348013934
ID2053315094__Dry_Green_g,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,Dry_Green_g,50.8889,0.47540983606557363,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.50306616061981,0.4329739348013934
ID2053315094__Dry_Total_g,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,Dry_Total_g,68.7,0.47540983606557363,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.50306616061981,0.4329739348013934
ID2053315094__GDM_g,train/ID2053315094.jpg,2015/2/25,NSW,Fescue,0.57,12.0,GDM_g,50.8889,0.47540983606557363,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.50306616061981,0.4329739348013934
ID2056023629__Dry_Clover_g,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,Dry_Clover_g,0.0,0.6557377049180328,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.6938843594756003,0.597205427312267
ID2056023629__Dry_Dead_g,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,Dry_Dead_g,25.1357,0.6557377049180328,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.6938843594756003,0.597205427312267
ID2056023629__Dry_Green_g,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,Dry_Green_g,57.6643,0.6557377049180328,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.6938843594756003,0.597205427312267
ID2056023629__Dry_Total_g,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,Dry_Total_g,82.8,0.6557377049180328,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.6938843594756003,0.597205427312267
ID2056023629__GDM_g,train/ID2056023629.jpg,2015/2/25,NSW,Fescue,0.68,12.0,GDM_g,57.6643,0.6557377049180328,1.0581736482002904,0.8214765533024142,0.5702422926917871,0.9368813462954315,-0.3496474552512284,0,1,0.6938843594756003,0.597205427312267
ID2056982009__Dry_Clover_g,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,Dry_Clover_g,4.0868,0.721311475409836,-0.5219895298626281,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,-0.37651703793369895,0.00016363647341212438
ID2056982009__Dry_Dead_g,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,Dry_Dead_g,1.5598,0.721311475409836,-0.5219895298626281,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,-0.37651703793369895,0.00016363647341212438
ID2056982009__Dry_Green_g,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,Dry_Green_g,30.8534,0.721311475409836,-0.5219895298626281,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,-0.37651703793369895,0.00016363647341212438
ID2056982009__Dry_Total_g,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,Dry_Total_g,36.5,0.721311475409836,-0.5219895298626281,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,-0.37651703793369895,0.00016363647341212438
ID2056982009__GDM_g,train/ID2056982009.jpg,2015/9/29,Vic,Ryegrass_Clover,0.72,3.0,GDM_g,34.9402,0.721311475409836,-0.5219895298626281,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,-0.37651703793369895,0.00016363647341212438
ID2069766023__Dry_Clover_g,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,Dry_Clover_g,1.8208,0.2622950819672131,0.055675342281201926,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,0.014603368467200502,0.1435458032547146
ID2069766023__Dry_Dead_g,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,Dry_Dead_g,32.7742,0.2622950819672131,0.055675342281201926,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,0.014603368467200502,0.1435458032547146
ID2069766023__Dry_Green_g,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,Dry_Green_g,6.1907,0.2622950819672131,0.055675342281201926,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,0.014603368467200502,0.1435458032547146
ID2069766023__Dry_Total_g,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,Dry_Total_g,40.7857,0.2622950819672131,0.055675342281201926,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,0.014603368467200502,0.1435458032547146
ID2069766023__GDM_g,train/ID2069766023.jpg,2015/6/26,Tas,Ryegrass_Clover,0.44,5.0,GDM_g,8.0115,0.2622950819672131,0.055675342281201926,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,1,11,0.014603368467200502,0.1435458032547146
ID2086966681__Dry_Clover_g,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,Dry_Clover_g,3.804,0.47540983606557363,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.2481589568199379,0.24793151440271624
ID2086966681__Dry_Dead_g,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,Dry_Dead_g,30.7245,0.47540983606557363,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.2481589568199379,0.24793151440271624
ID2086966681__Dry_Green_g,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,Dry_Green_g,1.7557,0.47540983606557363,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.2481589568199379,0.24793151440271624
ID2086966681__Dry_Total_g,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,Dry_Total_g,36.2842,0.47540983606557363,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.2481589568199379,0.24793151440271624
ID2086966681__GDM_g,train/ID2086966681.jpg,2015/6/29,Tas,WhiteClover,0.57,3.0,GDM_g,5.5597,0.47540983606557363,-0.5219895298626281,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,1,14,-0.2481589568199379,0.24793151440271624
ID2089023774__Dry_Clover_g,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Clover_g,17.5189,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID2089023774__Dry_Dead_g,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Dead_g,1.3042,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
ID2089023774__Dry_Green_g,train/ID2089023774.jpg,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,Dry_Green_g,33.4869,0.8688524590163935,0.055675342281201926,-0.9995462806873573,-0.03012030484690836,0.060213277365793266,-0.9981855344718586,2,11,0.04837365804760168,0.00019710757024642261
